sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-3.4298;4.2832;8.173;-3.4609;4.2088;8.1534;-0.0085;-0.0301;0.0832;0.0237;-0.002;0.0133;0.0;2.14;-27.79;-31.86;139.07;-25.39;23.06;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;96363;2022-03-07 02:06:37:361
-3.4083;4.2915;8.234;-3.4498;4.2315;8.1464;0.0547;0.0017;0.0096;0.0124;-0.0061;0.0078;0.0;2.14;-27.79;-31.86;139.07;-25.39;23.06;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;96463;2022-03-07 02:06:37:461
-3.4262;4.2218;8.2711;-3.4388;4.2444;8.1443;-0.009;-0.0319;0.0058;0.0124;-0.0061;0.0078;0.0;2.21;-27.53;-31.57;138.93;-25.56;22.95;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;96564;2022-03-07 02:06:37:562
-3.4143;4.2628;8.307;-3.4096;4.2703;8.1431;-0.0248;-0.0613;0.069;0.0376;-0.0226;0.0241;0.0;2.21;-27.53;-31.57;138.93;-25.56;22.95;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;96664;2022-03-07 02:06:37:662
-3.4681;4.3119;8.1203;-3.3504;4.3977;8.0997;-0.1629;-0.119;0.151;0.1637;-0.0476;0.1457;0.0;2.1;-27.73;-31.18;140.8;-25.81;22.72;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;96764;2022-03-07 02:06:37:762
-2.8875;4.8781;8.1562;-3.1311;4.6593;8.041;-0.0632;-0.0616;0.0337;0.2712;-0.19;0.228;0.0;2.1;-27.73;-31.18;140.8;-25.81;22.72;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;96864;2022-03-07 02:06:37:862
-2.8002;4.9475;7.9777;-2.8579;4.9678;7.9576;-0.044;-0.1374;0.0665;0.2712;-0.19;0.228;0.0;2.1;-28.09;-30.92;138.39;-28.37;21.28;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;96963;2022-03-07 02:06:37:961
-2.4517;5.5388;7.4608;-2.8579;4.9678;7.9576;-0.044;-0.1374;0.0665;0.2578;0.0073;0.2511;0.0;2.1;-28.09;-30.92;138.39;-28.37;21.28;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;97063;2022-03-07 02:06:38:061
-2.6782;5.2478;7.9872;-2.7529;5.1824;7.8571;0.1745;0.1919;-0.5534;-0.1012;0.0232;-0.0165;0.0;0.81;-29.14;-30.17;138.86;-30.44;19.76;2.0;55.699997;-4.092066;913.19;NaN;2.88;48.412903;346.3;8 / 30;97164;2022-03-07 02:06:38:162
-2.8205;5.1102;8.0964;-2.7738;5.0898;7.9101;0.0904;0.1243;-0.0257;0.0024;0.0425;-6.0E-4;0.0;0.81;-29.14;-30.17;138.86;-30.44;19.76;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;97264;2022-03-07 02:06:38:262
-2.7918;5.2214;7.7839;-2.7983;5.0829;7.906;-0.0145;-0.0071;-0.0854;0.0024;0.0425;-6.0E-4;0.0;-0.86;-30.09;-29.14;137.77;-31.27;19.32;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;97363;2022-03-07 02:06:38:361
-2.8433;5.0707;7.8855;-2.7517;5.0675;7.9322;0.0482;0.0117;-0.0642;-0.0571;-0.0742;-0.0151;0.0;-0.86;-30.09;-29.14;137.77;-31.27;19.32;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;97464;2022-03-07 02:06:38:462
-2.5681;5.1293;8.1598;-2.728;5.0281;7.9653;0.0607;0.0541;0.0449;-0.0544;-0.0281;-0.0104;0.0;-1.93;-30.53;-28.63;138.15;-31.11;19.13;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;97564;2022-03-07 02:06:38:562
-2.6662;5.0252;7.9848;-2.7417;4.9776;7.9923;0.0665;0.0418;-0.0733;-0.1133;0.0443;-0.0602;0.0;-2.19;-30.54;-28.8;138.15;-31.11;19.13;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;97663;2022-03-07 02:06:38:661
-2.6483;4.8984;7.8879;-2.7417;4.9776;7.9923;0.0665;0.0418;-0.0733;-0.1133;0.0443;-0.0602;1.0;-2.23;-30.24;-29.17;137.32;-30.5;18.93;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;97764;2022-03-07 02:06:38:762
-2.9127;4.5224;8.2795;-2.8237;4.7616;8.0947;0.1518;0.1502;-0.1974;-0.2811;0.007;-0.1298;1.0;-2.23;-30.24;-29.17;137.32;-30.5;18.93;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;97864;2022-03-07 02:06:38:862
-2.8181;4.6397;8.1909;-2.8734;4.5915;8.1751;-0.3098;-0.2182;0.551;0.0945;0.0312;0.0418;1.0;-2.1;-29.79;-29.51;137.39;-29.05;19.23;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;97964;2022-03-07 02:06:38:962
-2.921;4.5739;8.2531;-2.8726;4.6358;8.1503;0.1556;0.0772;-0.2113;-0.0035;-0.0119;-0.0066;1.0;-2.1;-29.79;-29.51;137.39;-29.05;19.23;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98063;2022-03-07 02:06:39:061
-2.8744;4.6397;8.0976;-2.8681;4.6058;8.1689;-0.0589;-0.1178;0.0772;-0.0035;-0.0119;-0.0066;1.0;-1.69;-28.89;-30.39;136.5;-28.21;19.42;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98164;2022-03-07 02:06:39:162
-2.8576;4.6241;8.3285;-2.858;4.6097;8.1702;0.0214;-0.0019;-0.0495;9.0E-4;-0.0038;-0.0035;1.0;-1.69;-28.89;-30.39;136.5;-28.21;19.42;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98263;2022-03-07 02:06:39:261
-2.7464;4.6421;8.1658;-2.8547;4.6048;8.1742;0.0409;-0.0125;0.0547;0.0136;0.0053;0.0038;1.0;-1.28;-28.09;-31.01;134.83;-28.04;19.28;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98364;2022-03-07 02:06:39:362
-2.8804;4.5571;8.2639;-2.8509;4.5658;8.1973;-0.008;-0.0195;-0.0275;-0.0553;-0.0154;-0.0235;0.0;-1.28;-28.09;-31.01;134.83;-28.04;19.28;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98464;2022-03-07 02:06:39:462
-2.9091;4.4818;8.3429;-2.8509;4.5658;8.1973;-0.008;-0.0195;-0.0275;-0.0553;-0.0154;-0.0235;0.0;-1.29;-28.03;-31.41;135.44;-27.75;19.18;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98564;2022-03-07 02:06:39:562
-2.878;4.4614;8.3046;-2.8547;4.525;8.2186;-0.0277;-0.0396;0.0983;0.014;0.0049;0.0069;0.0;-1.78;-27.73;-31.69;131.61;-27.75;19.18;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98664;2022-03-07 02:06:39:662
-2.8875;4.4602;8.3106;-2.8533;4.5343;8.214;0.0537;-0.0189;0.0358;0.014;0.0049;0.0069;0.0;-1.78;-27.73;-31.69;131.61;-27.75;19.18;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98764;2022-03-07 02:06:39:762
-2.8481;4.5368;8.3094;-2.8497;4.5413;8.2114;0.0373;-0.0217;0.0856;0.0115;0.0111;0.0049;0.0;-3.09;-27.09;-32.14;128.0;-27.54;19.16;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98864;2022-03-07 02:06:39:862
-2.854;4.6277;8.2424;-2.8497;4.5413;8.2114;0.0373;-0.0217;0.0856;0.0927;0.0101;0.035;0.0;-3.43;-26.76;-32.66;126.08;-27.59;19.14;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;98963;2022-03-07 02:06:39:961
-2.8146;4.6804;8.0294;-2.8424;4.6183;8.1708;0.0369;-0.0693;0.0616;0.0919;-0.0124;0.0374;0.0;-3.43;-26.76;-32.66;126.08;-27.59;19.14;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;8 / 30;99065;2022-03-07 02:06:40:063
-2.8493;4.678;8.2244;-2.804;4.7093;8.1321;0.0345;-0.0267;-0.0809;0.0919;-0.0124;0.0374;0.0;-3.6;-26.91;-32.66;123.72;-28.09;19.18;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99165;2022-03-07 02:06:40:163
-2.6411;4.8254;8.1;-2.7681;4.7577;8.1162;-0.033;-0.0769;0.044;0.0655;-0.016;0.033;0.0;-3.38;-27.34;-32.21;123.72;-28.09;19.18;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99264;2022-03-07 02:06:40:262
-2.75;4.8266;8.1144;-2.7391;4.7872;8.1087;0.0663;-2.0E-4;0.0301;0.0119;-0.0064;0.0041;0.0;-3.07;-27.9;-31.41;129.63;-29.22;18.66;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99364;2022-03-07 02:06:40:362
-2.6638;4.7964;8.1538;-2.7342;4.7841;8.1121;0.0363;0.0031;-0.0152;-0.0092;0.0049;-0.007;0.0;-3.07;-27.9;-31.41;129.63;-29.22;18.66;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99464;2022-03-07 02:06:40:462
-2.7141;4.8182;8.0892;-2.7379;4.7758;8.1158;-0.0033;-0.0269;0.0669;-0.0092;0.0049;-0.007;0.0;-3.15;-28.31;-30.97;129.69;-29.2;18.63;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99563;2022-03-07 02:06:40:561
-2.72;4.7569;8.1897;-2.7319;4.7803;8.1151;0.0476;0.022;-0.0197;0.0092;0.0082;0.0017;0.0;-3.15;-28.31;-30.97;129.69;-29.2;18.63;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99663;2022-03-07 02:06:40:661
-2.7344;4.7856;8.1299;-2.7319;4.7803;8.1151;0.0476;0.022;-0.0197;-0.0078;6.0E-4;-0.0076;0.0;-2.64;-28.57;-30.21;133.86;-29.17;18.61;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99764;2022-03-07 02:06:40:762
-2.7009;4.7079;8.1132;-2.7337;4.7621;8.1253;-0.0355;-0.0444;0.0115;0.0017;0.0098;0.0014;0.0;-2.64;-28.57;-30.21;133.86;-29.17;18.61;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99864;2022-03-07 02:06:40:862
-2.6985;4.8;8.3189;-2.7363;4.7579;8.1269;0.0262;-0.0151;0.0227;0.0017;0.0098;0.0014;0.0;-2.81;-28.39;-30.6;129.98;-29.05;18.6;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;99964;2022-03-07 02:06:40:962
-2.8014;4.7019;8.1933;-2.731;4.7489;8.1339;0.0508;0.0177;0.0642;-0.0067;-0.0081;-0.0035;0.0;-2.77;-28.46;-30.62;130.02;-29.02;18.61;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100064;2022-03-07 02:06:41:062
-2.72;4.7725;8.1299;-2.7442;4.7405;8.1343;-0.0236;-0.0439;0.0196;0.0044;0.015;-0.0041;0.0;-2.83;-28.14;-30.92;130.17;-28.96;18.56;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100163;2022-03-07 02:06:41:161
-2.7882;4.7282;8.1443;-2.7473;4.7391;8.1341;0.0061;-0.0227;0.0346;0.031;-0.0037;0.005;0.0;-2.83;-28.14;-30.92;130.17;-28.96;18.56;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100264;2022-03-07 02:06:41:262
-3.2719;4.5846;8.2699;-2.7232;4.7697;8.1243;-0.0329;-0.0324;-0.0209;0.031;-0.0037;0.005;0.0;-2.72;-28.13;-31.01;130.2;-28.9;18.66;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100364;2022-03-07 02:06:41:362
-2.6865;5.4132;8.3225;-2.7232;4.7697;8.1243;-0.0329;-0.0324;-0.0209;0.1979;-0.2182;0.0435;0.0;-2.76;-28.22;-30.79;130.2;-28.9;18.66;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100464;2022-03-07 02:06:41:462
-1.4955;4.4542;11.0495;-2.4307;5.0547;8.0444;-0.8748;-0.6445;0.549;0.6551;-0.571;0.2286;1.0;-3.58;-28.71;-30.22;130.4;-31.03;16.81;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100563;2022-03-07 02:06:41:561
-0.7161;6.2749;7.4572;-1.8887;5.943;7.5686;-0.6472;-1.6937;2.5133;1.982;1.4633;1.3411;1.0;-3.58;-28.71;-30.22;130.4;-31.03;16.81;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100665;2022-03-07 02:06:41:663
-0.7675;7.6983;2.2032;-1.8672;7.6558;5.8371;1.2362;-1.2175;1.4583;1.982;1.4633;1.3411;1.0;-5.4;-30.34;-27.88;124.97;-37.3;14.01;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100764;2022-03-07 02:06:41:762
-0.7675;8.9731;4.413;-1.8653;8.1513;5.1233;1.3596;0.0353;-2.0544;6.0E-4;1.693;1.3378;1.0;-5.4;-30.34;-27.88;124.97;-37.3;14.01;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100863;2022-03-07 02:06:41:861
-0.4217;8.9587;4.4991;-1.5061;8.41;4.8139;0.6008;-0.0657;0.5874;0.3462;0.3827;0.4824;1.0;-8.48;-33.24;-23.36;99.8;-56.22;20.01;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;100964;2022-03-07 02:06:41:962
-0.0529;9.1944;2.9707;-1.3133;8.6179;4.4919;0.7698;0.0857;-1.1602;0.3225;-0.881;0.0027;1.0;-8.48;-33.24;-23.36;99.8;-56.22;20.01;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101064;2022-03-07 02:06:42:062
1.7581;10.1127;2.4787;-0.6132;8.9026;4.0666;2.4073;1.3964;-1.6645;0.3225;-0.881;0.0027;1.0;-10.48;-35.51;-18.39;106.95;-61.5;16.3;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101164;2022-03-07 02:06:42:162
1.8742;9.2207;4.637;-0.6132;8.9026;4.0666;2.4073;1.3964;-1.6645;1.34;-5.3319;-1.4909;1.0;-10.48;-35.51;-18.39;106.95;-61.5;16.3;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101264;2022-03-07 02:06:42:262
0.2943;8.9515;2.5851;-0.12;9.3204;3.0474;2.0595;-0.1742;1.6906;0.6441;-3.4476;-1.7014;1.0;-11.25;-37.33;-12.77;112.61;-65.21;8.58;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101364;2022-03-07 02:06:42:362
0.0715;9.6553;0.5967;-0.4807;9.4632;2.5272;0.1692;-0.8989;0.2668;0.1846;-4.5436;-0.6632;2.0;-11.25;-37.33;-12.77;112.61;-65.21;8.58;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101464;2022-03-07 02:06:42:462
0.6772;8.4045;3.8575;-0.1233;9.4714;2.5392;0.4641;0.4353;1.2222;0.1846;-4.5436;-0.6632;2.0;-7.54;-40.07;-0.43;146.64;-74.79;10.77;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101564;2022-03-07 02:06:42:562
-1.1447;8.9408;5.1948;-0.1948;9.1477;3.5288;-0.2987;-0.8154;1.7899;-0.9372;-0.6391;-0.3887;3.0;-7.54;-40.07;-0.43;146.64;-74.79;10.77;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101664;2022-03-07 02:06:42:662
-0.6885;8.0967;6.2408;-0.1383;9.1697;3.474;-0.8318;-1.3793;3.1034;0.3276;1.8432;0.7956;3.0;1.01;-43.74;7.18;183.55;-68.88;3.16;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101764;2022-03-07 02:06:42:762
-0.3846;7.8742;5.9776;-0.5364;8.8958;4.0924;0.6977;-0.0554;0.3442;-2.0271;5.8599;1.7087;2.0;1.01;-43.74;7.18;183.55;-68.88;3.16;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101864;2022-03-07 02:06:42:862
-1.4465;6.7537;5.0557;-1.9671;7.7137;5.7272;2.6692;1.2091;-0.1179;-2.0271;5.8599;1.7087;2.0;7.69;-44.14;9.06;199.52;-65.11;7.47;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;101963;2022-03-07 02:06:42:961
-2.4876;7.7103;8.6052;-1.9671;7.7137;5.7272;2.6692;1.2091;-0.1179;-2.0297;4.1075;0.9596;0.0;7.69;-44.14;9.06;199.52;-65.11;7.47;2.0;55.7;-4.092084;909.7;NaN;0.0;44.95484;;7 / 30;102064;2022-03-07 02:06:43:062
-2.2041;6.3419;5.592;-2.5753;6.8886;6.4874;0.5126;-0.5721;1.5661;0.204;2.056;1.6143;0.0;4.29;-44.19;-4.22;186.12;-51.87;18.96;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102164;2022-03-07 02:06:43:162
-0.6921;8.1266;5.761;-2.4409;7.4607;5.878;-0.4517;-0.6837;-1.1219;0.2454;-0.0435;1.2399;0.0;4.29;-44.19;-4.22;186.12;-51.87;18.96;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102264;2022-03-07 02:06:43:262
0.16;8.8176;4.82;-1.3356;7.9393;5.5995;0.7527;0.4098;-0.0503;0.2454;-0.0435;1.2399;1.0;-3.47;-40.71;-17.06;149.13;-49.53;22.55;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102363;2022-03-07 02:06:43:361
0.979;9.4041;4.2168;-0.6268;8.3409;5.1193;0.8158;0.2981;-0.2965;0.5806;-0.9218;0.0518;1.0;-3.47;-40.71;-17.06;149.13;-49.53;22.55;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102464;2022-03-07 02:06:43:462
0.2509;8.5576;4.7662;-0.165;8.6734;4.5732;1.2147;0.9492;-0.6806;0.4955;-1.8848;-0.6695;1.0;-8.89;-37.2;-26.12;82.65;-58.27;6.98;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102564;2022-03-07 02:06:43:562
0.1672;9.015;4.7853;-0.062;8.9935;3.9095;0.177;-0.0597;-0.0464;0.1571;-1.7185;-0.768;1.0;-8.89;-37.2;-26.12;82.65;-58.27;6.98;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102663;2022-03-07 02:06:43:661
-0.5306;8.493;4.9576;-0.4192;8.8439;4.2167;0.8261;-0.3;0.5707;0.1571;-1.7185;-0.768;1.0;-12.43;-37.97;-21.94;68.56;-66.5;0.91;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102764;2022-03-07 02:06:43:762
-1.3792;8.3195;4.7973;-0.4192;8.8439;4.2167;0.8261;-0.3;0.5707;-0.2314;0.2576;-0.591;1.0;-12.43;-37.97;-21.94;68.56;-66.5;0.91;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102864;2022-03-07 02:06:43:862
-1.1435;8.6856;4.9277;-0.9072;8.7206;4.393;-0.5651;-0.5809;0.1928;-0.237;0.1704;-0.0231;1.0;-13.8;-40.84;-15.15;109.65;-64.4;5.68;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;102964;2022-03-07 02:06:43:962
-0.8683;8.93;4.6175;-0.9531;8.6195;4.5788;-0.2416;-0.0711;0.2817;-0.3256;0.0457;0.2474;1.0;-13.8;-40.84;-15.15;109.65;-64.4;5.68;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;103064;2022-03-07 02:06:44:062
-0.7113;8.5433;4.5601;-0.7531;8.4636;4.896;0.076;0.334;-0.2352;-0.3256;0.0457;0.2474;1.0;-12.71;-43.14;-11.81;129.51;-61.52;11.76;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103164;2022-03-07 02:06:44:162
-0.8898;7.5365;5.4903;-0.39;7.9943;5.6665;-0.441;0.1442;-1.3115;-1.0565;-0.348;0.2789;1.0;-12.71;-43.14;-11.81;129.51;-61.52;11.76;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103264;2022-03-07 02:06:44:262
-0.5055;6.0141;8.5848;0.815;7.1037;6.7114;-1.9473;-0.8521;0.9681;-1.1244;-1.2941;0.6141;1.0;-12.45;-42.73;-13.86;137.66;-54.61;3.94;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103364;2022-03-07 02:06:44:362
2.863;7.8479;8.6351;1.1251;6.5192;7.2391;1.5771;1.1642;1.3353;-0.48;0.5534;0.0469;1.0;-12.45;-42.73;-13.86;137.66;-54.61;3.94;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103464;2022-03-07 02:06:44:462
1.666;6.743;7.5446;1.1251;6.5192;7.2391;1.5771;1.1642;1.3353;-0.48;0.5534;0.0469;1.0;-15.97;-39.09;-19.05;139.36;-41.66;-8.83;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103564;2022-03-07 02:06:44:562
0.3649;6.7119;7.4548;0.9166;6.466;7.3158;0.4316;-0.015;0.0364;0.3263;-0.1321;-0.2669;1.0;-15.97;-39.09;-19.05;139.36;-41.66;-8.83;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103664;2022-03-07 02:06:44:662
0.8414;7.6035;7.3708;0.9486;6.6569;7.1384;-0.0097;0.7651;-0.8734;-0.0625;-0.5134;-0.3308;1.0;-20.18;-34.8;-23.83;118.02;-41.25;-7.14;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103763;2022-03-07 02:06:44:761
1.8491;7.8347;8.8768;1.2391;6.6886;7.0638;-0.6505;0.2102;0.4933;-0.1417;-0.7006;-0.2628;1.0;-22.63;-32.42;-25.33;102.0;-43.0;-9.95;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103863;2022-03-07 02:06:44:861
0.8016;6.2234;8.2089;1.5582;6.6764;7.012;0.0543;1.0228;0.8269;-0.1417;-0.7006;-0.2628;1.0;-22.63;-32.42;-25.33;102.0;-43.0;-9.95;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;103964;2022-03-07 02:06:44:962
1.4901;6.8339;7.6343;1.256;7.0368;6.7139;-0.2997;-0.7647;1.2796;0.4255;-0.2546;-0.721;0.0;-22.61;-33.6;-23.04;103.53;-45.85;-10.6;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;8 / 30;104064;2022-03-07 02:06:45:062
3.1959;6.5635;7.4895;1.2833;7.0774;6.6658;0.565;-0.4585;1.1043;0.1087;-0.4499;-0.1353;0.0;-22.61;-33.6;-23.04;103.53;-45.85;-10.6;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104164;2022-03-07 02:06:45:162
1.8634;6.2677;5.5765;1.1341;7.256;6.4989;1.4546;-1.4868;1.0866;0.2358;0.407;-0.2674;0.0;-22.61;-33.6;-23.04;103.53;-45.85;-10.6;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104264;2022-03-07 02:06:45:262
1.4578;6.4304;4.3448;1.1341;7.256;6.4989;1.4546;-1.4868;1.0866;0.2358;0.407;-0.2674;0.0;-21.9;-36.02;-19.61;110.57;-47.72;-9.9;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104364;2022-03-07 02:06:45:362
-0.1247;7.1381;6.2073;0.8663;7.1829;6.6201;0.32;-1.4059;-1.3072;-0.4004;0.3187;0.1904;0.0;-21.9;-36.02;-19.61;110.57;-47.72;-9.9;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104464;2022-03-07 02:06:45:462
0.1301;7.2649;7.6666;0.9161;6.666;7.1341;-0.8599;0.1411;-0.9767;-0.3019;-0.3296;0.2315;0.0;-20.06;-37.67;-18.02;121.92;-47.09;-7.46;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104564;2022-03-07 02:06:45:562
0.7944;6.9787;8.3094;1.2339;6.5761;7.1695;-1.0921;0.7154;0.389;-0.068;-0.0024;-0.0786;0.0;-20.06;-37.67;-18.02;121.92;-47.09;-7.46;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104665;2022-03-07 02:06:45:663
0.7131;6.9476;6.9461;1.1004;6.682;7.093;-0.4886;0.2196;1.3921;-0.068;-0.0024;-0.0786;0.0;-19.48;-37.39;-19.01;129.39;-42.11;-9.77;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104766;2022-03-07 02:06:45:764
1.1764;6.2988;5.822;0.881;6.8501;6.9621;-0.7036;-0.0099;-0.0326;0.0815;-0.0194;-0.2856;0.0;-19.48;-37.39;-19.01;129.39;-42.11;-9.77;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104865;2022-03-07 02:06:45:863
2.5699;6.5635;5.3061;0.677;6.9274;6.9082;1.0241;-0.6192;-0.3976;0.1141;-0.1474;-0.5166;0.0;-18.86;-36.53;-20.7;122.32;-44.31;-7.21;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;104964;2022-03-07 02:06:45:962
1.3164;6.1887;5.6853;0.4851;7.1304;6.7151;0.7779;-0.877;-0.2733;0.2978;-0.6648;-0.8619;0.0;-18.86;-36.53;-20.7;122.32;-44.31;-7.21;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;105063;2022-03-07 02:06:46:061
1.1692;5.959;6.952;0.4851;7.1304;6.7151;0.7779;-0.877;-0.2733;0.2978;-0.6648;-0.8619;0.0;-17.01;-37.09;-20.38;122.82;-46.64;-4.13;2.0;55.699997;-4.092087;908.74;NaN;0.0;44.95484;;7 / 30;105164;2022-03-07 02:06:46:162
