sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.0218;0.1184;9.8297;-0.0314;0.126;9.8058;0.0064;-0.0022;3.0E-4;2.0E-4;-2.0E-4;2.0E-4;341.0;-11.85;17.74;-31.16;33.34;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;142312;2022-03-21 14:37:10:957
-0.0338;0.1268;9.8405;-0.0314;0.126;9.8058;0.0064;-0.0022;3.0E-4;-6.0E-4;3.0E-4;0.0;341.0;-11.85;17.74;-31.16;33.34;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;142412;2022-03-21 14:37:11:057
-0.0422;0.1256;9.8285;-0.0313;0.1257;9.8058;0.002;-0.0052;0.0013;0.0;2.0E-4;0.0;341.0;-11.89;17.68;-31.16;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;142512;2022-03-21 14:37:11:157
-0.0242;0.1256;9.8225;-0.0314;0.1257;9.8058;-0.0023;0.0012;-0.0014;0.0;2.0E-4;0.0;341.0;-11.89;17.68;-31.16;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;142612;2022-03-21 14:37:11:257
-0.0434;0.1256;9.8345;-0.0318;0.1257;9.8058;-0.006;4.0E-4;4.0E-4;0.0;2.0E-4;0.0;341.0;-11.44;17.4;-31.29;32.54;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;142712;2022-03-21 14:37:11:357
-0.0362;0.122;9.8333;-0.032;0.1253;9.8058;-0.0021;1.0E-4;-9.0E-4;-2.0E-4;-3.0E-4;3.0E-4;341.0;-11.44;17.4;-31.29;32.54;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;142811;2022-03-21 14:37:11:456
-0.0278;0.1256;9.8178;-0.0321;0.125;9.8058;0.0028;8.0E-4;-0.0075;-3.0E-4;3.0E-4;0.0;341.0;-11.59;17.64;-31.28;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;142911;2022-03-21 14:37:11:556
-0.0494;0.1292;9.8393;-0.0322;0.1247;9.8058;-0.0016;-2.0E-4;-4.0E-4;-3.0E-4;3.0E-4;0.0;341.0;-11.59;17.64;-31.28;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143012;2022-03-21 14:37:11:657
-0.0147;0.1268;9.8225;-0.0322;0.1249;9.8058;5.0E-4;0.0;-0.001;2.0E-4;3.0E-4;0.0;341.0;-11.89;17.64;-31.2;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143111;2022-03-21 14:37:11:756
-0.0386;0.1292;9.8357;-0.0322;0.1249;9.8058;5.0E-4;0.0;-0.001;2.0E-4;-5.0E-4;2.0E-4;341.0;-11.89;17.64;-31.2;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143211;2022-03-21 14:37:11:856
-0.0338;0.1256;9.8321;-0.032;0.1256;9.8058;-0.0029;0.003;0.0043;3.0E-4;3.0E-4;0.0;341.0;-12.22;17.68;-31.11;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143311;2022-03-21 14:37:11:956
-0.0159;0.1256;9.8142;-0.0315;0.1257;9.8058;-6.0E-4;8.0E-4;0.0034;-3.0E-4;-3.0E-4;0.0;341.0;-12.22;17.68;-31.11;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143411;2022-03-21 14:37:12:056
-0.047;0.1304;9.8417;-0.0311;0.1255;9.8058;0.0062;0.0014;-0.0035;-3.0E-4;-3.0E-4;0.0;341.0;-12.15;17.74;-31.05;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143511;2022-03-21 14:37:12:156
-0.0338;0.1208;9.8201;-0.0316;0.1252;9.8058;-0.0026;-0.0022;-0.0013;-3.0E-4;3.0E-4;-2.0E-4;341.0;-11.92;17.78;-31.33;33.34;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143612;2022-03-21 14:37:12:257
-0.0194;0.1208;9.8249;-0.0321;0.125;9.8058;-0.0012;-9.0E-4;-0.0016;2.0E-4;2.0E-4;2.0E-4;341.0;-11.92;17.78;-31.33;33.34;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143711;2022-03-21 14:37:12:356
-0.041;0.1376;9.8429;-0.0324;0.1247;9.8058;-0.0077;-0.0017;0.0051;3.0E-4;-3.0E-4;-6.0E-4;341.0;-11.92;17.78;-31.33;33.34;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143812;2022-03-21 14:37:12:457
-0.0314;0.1232;9.8309;-0.0324;0.1247;9.8058;-0.0077;-0.0017;0.0051;3.0E-4;-3.0E-4;-6.0E-4;341.0;-12.06;17.85;-31.31;33.35;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;143912;2022-03-21 14:37:12:557
-0.023;0.1208;9.8154;-0.0321;0.1251;9.8058;-0.0012;6.0E-4;0.0078;3.0E-4;3.0E-4;-6.0E-4;341.0;-12.06;17.85;-31.31;33.35;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144012;2022-03-21 14:37:12:657
-0.0434;0.1304;9.8441;-0.032;0.1253;9.8058;0.0027;8.0E-4;-0.0047;-3.0E-4;-6.0E-4;-3.0E-4;341.0;-12.41;17.53;-31.18;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144112;2022-03-21 14:37:12:757
-0.0374;0.1184;9.8273;-0.0321;0.126;9.8058;0.0016;-2.0E-4;-0.0038;2.0E-4;0.0;-2.0E-4;341.0;-12.41;17.53;-31.18;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144211;2022-03-21 14:37:12:856
-0.0182;0.1184;9.8189;-0.0322;0.1259;9.8058;-0.0011;-0.0022;-0.0025;2.0E-4;0.0;-2.0E-4;341.0;-12.64;17.74;-31.26;35.46;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144311;2022-03-21 14:37:12:956
-0.0386;0.1328;9.8429;-0.0321;0.1255;9.8058;-0.0016;-0.0014;0.0048;0.0;-3.0E-4;0.0;341.0;-12.64;17.74;-31.26;35.46;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144411;2022-03-21 14:37:13:056
-0.0242;0.1208;9.8393;-0.0317;0.1258;9.8058;-8.0E-4;0.0015;-3.0E-4;3.0E-4;-2.0E-4;2.0E-4;341.0;-12.43;17.44;-31.59;34.81;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144511;2022-03-21 14:37:13:156
-0.0218;0.1232;9.8189;-0.0312;0.1253;9.8058;0.0019;-3.0E-4;-0.004;3.0E-4;-2.0E-4;2.0E-4;341.0;-12.43;17.44;-31.59;34.81;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144611;2022-03-21 14:37:13:256
-0.0434;0.1388;9.8405;-0.0312;0.1253;9.8058;0.0019;-3.0E-4;-0.004;0.0;2.0E-4;-2.0E-4;341.0;-12.19;17.36;-31.48;34.82;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144712;2022-03-21 14:37:13:357
-0.0362;0.122;9.8381;-0.0309;0.1255;9.8058;0.0067;3.0E-4;-0.0028;-2.0E-4;3.0E-4;2.0E-4;341.0;-12.19;17.36;-31.48;34.82;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144812;2022-03-21 14:37:13:457
-0.0278;0.1256;9.8225;-0.0321;0.1254;9.8058;-0.0012;-0.002;0.0049;5.0E-4;2.0E-4;0.0;341.0;-11.96;17.59;-31.42;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;144911;2022-03-21 14:37:13:556
-0.0374;0.134;9.8345;-0.0321;0.1255;9.8058;-0.0017;-9.0E-4;0.0088;0.0;3.0E-4;-2.0E-4;341.0;-11.96;17.59;-31.42;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145011;2022-03-21 14:37:13:656
-0.0362;0.1232;9.8321;-0.0322;0.1258;9.8058;-0.0023;0.0;0.0025;0.0;3.0E-4;-2.0E-4;341.0;-11.81;17.91;-31.2;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145113;2022-03-21 14:37:13:758
-0.0218;0.1244;9.8237;-0.0317;0.1261;9.8058;0.0072;5.0E-4;-0.0048;2.0E-4;3.0E-4;-3.0E-4;341.0;-11.57;17.91;-31.35;33.33;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145212;2022-03-21 14:37:13:857
-0.0422;0.1292;9.8357;-0.0324;0.1258;9.8058;0.0042;-0.0041;-0.009;3.0E-4;0.0;0.0;341.0;-11.57;17.91;-31.35;33.33;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145311;2022-03-21 14:37:13:956
-0.0194;0.1244;9.8213;-0.0332;0.1256;9.8058;-0.0021;-0.0035;0.0014;2.0E-4;-5.0E-4;-6.0E-4;341.0;-11.57;17.91;-31.35;33.33;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145411;2022-03-21 14:37:14:056
-0.0398;0.1364;9.8513;-0.0332;0.1256;9.8058;-0.0021;-0.0035;0.0014;2.0E-4;-5.0E-4;-6.0E-4;341.0;-11.76;17.76;-31.26;33.35;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145511;2022-03-21 14:37:14:156
-0.029;0.1268;9.8441;-0.0321;0.1254;9.8058;8.0E-4;-0.0017;0.0051;2.0E-4;2.0E-4;2.0E-4;341.0;-11.76;17.76;-31.26;33.35;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145611;2022-03-21 14:37:14:256
-0.0242;0.1232;9.8333;-0.0319;0.1252;9.8058;-3.0E-4;-0.0019;6.0E-4;-2.0E-4;-2.0E-4;2.0E-4;341.0;-11.94;17.66;-31.31;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145713;2022-03-21 14:37:14:358
-0.0398;0.1256;9.8465;-0.032;0.1253;9.8058;-1.0E-4;-0.002;-0.001;0.0;-5.0E-4;-5.0E-4;341.0;-12.11;17.55;-31.11;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145813;2022-03-21 14:37:14:458
-0.0254;0.1208;9.8309;-0.0315;0.1257;9.8058;0.0065;-0.0024;-0.0028;0.0;-5.0E-4;-5.0E-4;341.0;-12.11;17.55;-31.11;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;145913;2022-03-21 14:37:14:558
-0.0218;0.1184;9.8285;-0.0314;0.1254;9.8058;-0.0019;-9.0E-4;0.0028;2.0E-4;-3.0E-4;3.0E-4;341.0;-12.3;17.49;-30.84;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146012;2022-03-21 14:37:14:657
-0.035;0.1256;9.8381;-0.0308;0.1253;9.8058;-9.0E-4;-4.0E-4;0.0036;2.0E-4;5.0E-4;2.0E-4;341.0;-12.32;17.76;-30.66;33.34;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146113;2022-03-21 14:37:14:758
-0.0314;0.1304;9.8333;-0.0308;0.1253;9.8058;-9.0E-4;-4.0E-4;0.0036;2.0E-4;5.0E-4;2.0E-4;341.0;-12.32;17.76;-30.66;33.34;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146212;2022-03-21 14:37:14:857
-0.0159;0.1208;9.8225;-0.0308;0.1255;9.8058;-1.0E-4;0.0015;-0.0042;3.0E-4;2.0E-4;3.0E-4;341.0;-12.52;17.98;-30.81;35.45;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146312;2022-03-21 14:37:14:957
-0.029;0.128;9.8309;-0.0305;0.1253;9.8058;0.0036;-0.0016;0.0011;-2.0E-4;0.0;-3.0E-4;341.0;-12.52;17.98;-30.81;35.45;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146412;2022-03-21 14:37:15:057
-0.035;0.1328;9.8393;-0.0302;0.1248;9.8058;0.0049;-0.0026;-0.0016;3.0E-4;-2.0E-4;0.0;341.0;-12.28;18.3;-31.07;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146513;2022-03-21 14:37:15:158
-0.0278;0.1184;9.8261;-0.0307;0.1252;9.8058;-0.0042;0.0013;0.0016;3.0E-4;8.0E-4;3.0E-4;341.0;-12.28;18.3;-31.07;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146612;2022-03-21 14:37:15:257
-0.0362;0.1232;9.8405;-0.0314;0.1249;9.8058;-0.0031;0.0036;1.0E-4;3.0E-4;8.0E-4;3.0E-4;341.0;-12.0;17.98;-31.03;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146711;2022-03-21 14:37:15:356
-0.035;0.1328;9.8393;-0.0314;0.1246;9.8058;0.0041;-5.0E-4;0.0011;-5.0E-4;2.0E-4;-2.0E-4;341.0;-12.0;17.98;-31.03;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146811;2022-03-21 14:37:15:456
-0.0242;0.1244;9.8285;-0.0324;0.126;9.8058;0.0019;5.0E-4;-7.0E-4;3.0E-4;0.0;2.0E-4;341.0;-11.92;17.96;-31.13;33.34;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;146911;2022-03-21 14:37:15:556
-0.0374;0.128;9.8297;-0.0324;0.126;9.8058;0.0019;5.0E-4;-7.0E-4;9.0E-4;0.0;2.0E-4;341.0;-11.92;17.96;-31.13;33.34;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147011;2022-03-21 14:37:15:656
-0.035;0.1244;9.8309;-0.0325;0.1265;9.8058;-4.0E-4;4.0E-4;-0.0047;9.0E-4;0.0;2.0E-4;341.0;-11.91;18.26;-31.42;33.34;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147111;2022-03-21 14:37:15:756
-0.0302;0.1196;9.8249;-0.0324;0.1268;9.8058;0.0023;-0.0019;0.0022;-2.0E-4;2.0E-4;-2.0E-4;341.0;-11.91;18.26;-31.42;33.34;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147211;2022-03-21 14:37:15:856
-0.0338;0.1232;9.8333;-0.0327;0.1263;9.8058;-0.0038;0.0034;0.0025;0.0;2.0E-4;0.0;341.0;-12.08;18.13;-31.84;33.32;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147311;2022-03-21 14:37:15:956
-0.0242;0.128;9.8453;-0.0318;0.1258;9.8058;0.0045;-0.0037;0.0025;-2.0E-4;0.0;2.0E-4;341.0;-12.08;18.13;-31.84;33.32;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147411;2022-03-21 14:37:16:056
-0.0194;0.122;9.8166;-0.0314;0.1255;9.8058;0.0036;-0.0014;-0.0072;-2.0E-4;0.0;2.0E-4;341.0;-12.15;18.09;-31.57;33.33;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147511;2022-03-21 14:37:16:156
-0.035;0.122;9.8225;-0.0318;0.125;9.8058;0.002;-0.0064;-0.0067;0.0;-2.0E-4;0.0;341.0;-12.15;18.09;-31.57;33.33;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147611;2022-03-21 14:37:16:256
-0.0266;0.1244;9.8273;-0.0325;0.1253;9.8058;0.0;0.0012;0.0016;3.0E-4;9.0E-4;3.0E-4;341.0;-12.11;18.04;-31.11;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147711;2022-03-21 14:37:16:356
-0.0374;0.1161;9.8345;-0.0325;0.1253;9.8058;0.0;0.0012;0.0016;3.0E-4;9.0E-4;3.0E-4;341.0;-12.11;18.04;-31.11;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147811;2022-03-21 14:37:16:456
-0.023;0.1208;9.8261;-0.0323;0.1257;9.8058;-0.001;-0.0016;0.0058;0.0;3.0E-4;-2.0E-4;341.0;-11.85;17.87;-31.16;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;147911;2022-03-21 14:37:16:556
-0.0278;0.122;9.8321;-0.0325;0.126;9.8058;0.0;0.0041;5.0E-4;-3.0E-4;3.0E-4;2.0E-4;341.0;-11.85;17.87;-31.16;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148011;2022-03-21 14:37:16:656
-0.0266;0.1196;9.8357;-0.0325;0.1253;9.8058;-4.0E-4;-8.0E-4;-2.0E-4;2.0E-4;-3.0E-4;0.0;341.0;-11.87;17.76;-31.09;33.34;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148111;2022-03-21 14:37:16:756
-0.0218;0.1292;9.8321;-0.0319;0.1252;9.8058;0.0058;-7.0E-4;7.0E-4;-3.0E-4;-3.0E-4;0.0;341.0;-11.87;17.76;-31.09;33.34;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148211;2022-03-21 14:37:16:856
-0.0314;0.1304;9.8333;-0.0314;0.1252;9.8058;0.0028;0.001;-0.0024;-3.0E-4;-3.0E-4;0.0;341.0;-12.19;17.51;-31.31;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148311;2022-03-21 14:37:16:956
-0.0422;0.1232;9.8321;-0.0313;0.1258;9.8058;0.0016;0.0059;-0.002;-2.0E-4;-3.0E-4;2.0E-4;341.0;-12.19;17.51;-31.31;33.34;-0.73;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148411;2022-03-21 14:37:17:056
-0.0254;0.1208;9.8297;-0.0313;0.1258;9.8058;0.0016;0.0059;-0.002;2.0E-4;3.0E-4;-2.0E-4;341.0;-12.15;17.49;-31.14;34.82;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148512;2022-03-21 14:37:17:157
-0.0278;0.1268;9.8297;-0.0319;0.1261;9.8058;-0.003;0.0016;0.003;-2.0E-4;-2.0E-4;2.0E-4;341.0;-12.15;17.49;-31.14;34.82;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148611;2022-03-21 14:37:17:256
-0.029;0.1268;9.8285;-0.0312;0.1255;9.8058;0.001;6.0E-4;-3.0E-4;-2.0E-4;-2.0E-4;2.0E-4;341.0;-12.09;17.33;-31.29;34.82;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148712;2022-03-21 14:37:17:357
-0.0254;0.1184;9.8297;-0.0309;0.1254;9.8058;4.0E-4;0.0011;-4.0E-4;-2.0E-4;-2.0E-4;3.0E-4;341.0;-12.09;17.33;-31.29;34.82;-0.74;0.19;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148812;2022-03-21 14:37:17:457
-0.023;0.134;9.8393;-0.0305;0.1254;9.8058;0.002;-9.0E-4;-0.0036;0.0;2.0E-4;0.0;341.0;-12.04;17.72;-31.18;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;148911;2022-03-21 14:37:17:556
-0.035;0.1232;9.8357;-0.03;0.1264;9.8058;-0.0013;5.0E-4;2.0E-4;0.0;2.0E-4;0.0;341.0;-12.04;17.72;-31.18;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149011;2022-03-21 14:37:17:656
-0.0206;0.1149;9.8213;-0.0305;0.1261;9.8058;-0.0084;0.0032;0.0032;-5.0E-4;-5.0E-4;-3.0E-4;341.0;-12.04;17.34;-30.92;34.81;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149111;2022-03-21 14:37:17:756
-0.035;0.134;9.8369;-0.0308;0.1265;9.8058;-0.0037;0.006;2.0E-4;3.0E-4;2.0E-4;2.0E-4;341.0;-12.04;17.34;-30.92;34.81;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149211;2022-03-21 14:37:17:856
-0.0326;0.1268;9.8393;-0.0308;0.1265;9.8058;-0.0037;0.006;2.0E-4;-2.0E-4;-2.0E-4;-3.0E-4;341.0;-11.92;17.7;-30.66;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149312;2022-03-21 14:37:17:957
-0.0326;0.1232;9.8309;-0.031;0.1264;9.8058;-4.0E-4;5.0E-4;6.0E-4;-2.0E-4;-2.0E-4;-3.0E-4;341.0;-11.92;17.7;-30.66;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149412;2022-03-21 14:37:18:057
-0.0302;0.14;9.8357;-0.0309;0.1268;9.8058;0.0;1.0E-4;-0.0012;2.0E-4;-3.0E-4;-3.0E-4;341.0;-11.91;17.93;-30.58;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149511;2022-03-21 14:37:18:156
-0.0422;0.1292;9.8321;-0.0312;0.1262;9.8058;-0.0017;-0.006;0.0031;-2.0E-4;-5.0E-4;-5.0E-4;341.0;-11.91;17.93;-30.58;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149611;2022-03-21 14:37:18:256
-0.0242;0.1232;9.8261;-0.0316;0.1261;9.8058;-0.0045;0.0;9.0E-4;2.0E-4;2.0E-4;3.0E-4;341.0;-12.32;18.15;-30.94;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149711;2022-03-21 14:37:18:356
-0.0326;0.1244;9.8357;-0.0315;0.1259;9.8058;1.0E-4;-2.0E-4;-0.0021;0.0;-2.0E-4;-2.0E-4;341.0;-12.32;18.15;-30.94;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149811;2022-03-21 14:37:18:456
-0.0338;0.1208;9.8357;-0.0312;0.1256;9.8058;-1.0E-4;-0.0015;-0.0022;0.0;-2.0E-4;-2.0E-4;341.0;-12.3;17.59;-31.13;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;149911;2022-03-21 14:37:18:556
-0.035;0.134;9.8417;-0.0311;0.1253;9.8058;0.0014;-0.0036;-0.0033;3.0E-4;-3.0E-4;2.0E-4;341.0;-12.3;17.59;-31.13;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;150011;2022-03-21 14:37:18:656
-0.0374;0.122;9.8417;-0.0311;0.1253;9.8058;0.0014;-0.0036;-0.0033;0.0;-5.0E-4;-5.0E-4;341.0;-12.28;17.48;-31.2;34.82;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;150111;2022-03-21 14:37:18:756
-0.0182;0.1161;9.8178;-0.0312;0.1258;9.8058;0.0023;-9.0E-4;-0.0057;0.0;0.0;-2.0E-4;341.0;-12.28;17.48;-31.2;34.82;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;150211;2022-03-21 14:37:18:856
-0.0422;0.122;9.8333;-0.0317;0.1259;9.8058;-0.0048;0.0038;-0.0014;0.0;0.0;-2.0E-4;341.0;-12.02;17.64;-30.92;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;150311;2022-03-21 14:37:18:956
-0.0302;0.122;9.8285;-0.0314;0.1258;9.8058;-0.0011;-4.0E-4;-0.0036;-3.0E-4;3.0E-4;-0.0011;341.0;-12.02;17.64;-30.92;33.33;-0.74;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;150411;2022-03-21 14:37:19:056
-0.0159;0.1232;9.8106;-0.0306;0.1254;9.8058;0.0061;-5.0E-4;-0.0019;0.0;5.0E-4;-2.0E-4;341.0;-11.87;17.74;-31.03;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;150511;2022-03-21 14:37:19:156
-0.041;0.128;9.8369;-0.0304;0.1255;9.8058;0.0075;0.001;-0.0068;2.0E-4;2.0E-4;3.0E-4;341.0;-11.76;17.79;-31.33;33.33;-0.73;0.18;2.0;55.873524;-4.292516;202.93;NaN;8.39;148.69676;71.1;5 / 29;150611;2022-03-21 14:37:19:256
