sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.0063;0.1995;9.8351;-0.0127;0.2114;9.8044;0.02;-0.0113;-0.0053;0.0037;0.005;0.0014;728.0;15.09;4.73;-35.57;291.12;-1.24;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647035;2022-03-22 11:01:59:029
0.0063;0.1995;9.8351;-0.0125;0.211;9.8044;0.0186;-0.0101;0.0032;0.0015;0.0041;8.0E-4;728.0;15.09;4.73;-35.57;291.12;-1.24;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647135;2022-03-22 11:01:59:129
0.0057;0.195;9.8291;-0.0113;0.2102;9.8044;0.0167;-0.0109;9.0E-4;0.0015;0.0029;5.0E-4;728.0;15.53;4.69;-35.12;289.83;-1.23;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647236;2022-03-22 11:01:59:230
0.0084;0.1986;9.8342;-0.0113;0.2102;9.8044;0.0167;-0.0109;9.0E-4;0.0029;0.0052;0.0012;728.0;15.53;4.69;-35.12;289.83;-1.23;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647335;2022-03-22 11:01:59:329
0.0072;0.1995;9.8321;-0.0128;0.2102;9.8044;0.0218;-0.0137;-7.0E-4;0.0029;0.0052;0.0012;728.0;15.6;4.89;-35.66;289.89;-1.23;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647436;2022-03-22 11:01:59:430
0.0072;0.1995;9.8321;-0.0144;0.2113;9.8044;0.0229;-0.0116;0.0019;0.0031;0.0053;0.0015;728.0;15.6;4.89;-35.66;289.89;-1.23;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647536;2022-03-22 11:01:59:530
0.0102;0.1974;9.8312;-0.0132;0.2097;9.8044;0.0217;-0.0128;0.0014;0.0032;0.0057;0.0014;728.0;15.49;4.93;-36.36;291.1;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647636;2022-03-22 11:01:59:630
0.0078;0.2022;9.8309;-0.0123;0.2096;9.8044;0.0196;-0.0071;0.0014;0.0029;0.0066;0.0015;728.0;15.49;4.93;-36.36;291.1;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647738;2022-03-22 11:01:59:732
0.0027;0.1977;9.8363;-0.0134;0.2104;9.8044;0.0188;-0.0107;-2.0E-4;0.0029;0.0066;0.0015;728.0;15.34;4.76;-36.54;291.18;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647835;2022-03-22 11:01:59:829
0.0027;0.1977;9.8363;-0.0113;0.2093;9.8044;0.0154;0.0;0.0045;8.0E-4;0.0011;-3.0E-4;728.0;15.41;4.89;-36.26;291.18;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1647935;2022-03-22 11:01:59:929
0.0048;0.1983;9.8312;-0.008;0.207;9.8045;0.0133;-0.0093;0.0022;-2.0E-4;0.0;-5.0E-4;728.0;15.41;4.89;-36.26;291.18;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648036;2022-03-22 11:02:00:030
0.0066;0.2025;9.8297;-0.008;0.207;9.8045;0.0133;-0.0093;0.0022;3.0E-4;3.0E-4;-2.0E-4;728.0;15.43;4.71;-35.83;291.04;-1.21;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648136;2022-03-22 11:02:00:130
0.0069;0.2106;9.8345;-0.0051;0.2054;9.8045;0.0132;-0.0069;-0.0063;3.0E-4;3.0E-4;-2.0E-4;728.0;15.38;4.74;-35.55;291.01;-1.2;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648235;2022-03-22 11:02:00:229
0.0069;0.2106;9.8345;-0.0067;0.2077;9.8044;0.0128;0.0;-0.0012;0.0047;0.0081;0.0021;728.0;15.21;5.01;-35.44;291.01;-1.2;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648335;2022-03-22 11:02:00:329
0.0081;0.2019;9.8378;-0.0111;0.2105;9.8044;0.0204;-0.0092;-0.002;0.0043;0.0076;0.0023;728.0;15.21;5.01;-35.44;291.01;-1.2;0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648435;2022-03-22 11:02:00:429
0.0045;0.2067;9.8324;-0.0162;0.2127;9.8043;0.0212;-0.0171;-0.0066;0.0057;0.0096;0.0026;728.0;15.02;5.04;-35.62;291.1;-1.23;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648535;2022-03-22 11:02:00:529
0.0075;0.1959;9.8339;-0.0206;0.2153;9.8043;0.0299;-0.0177;-5.0E-4;0.0057;0.0096;0.0026;728.0;15.08;5.16;-35.94;291.15;-1.24;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648635;2022-03-22 11:02:00:629
0.0075;0.1959;9.8339;-0.0242;0.2171;9.8042;0.0319;-0.0127;0.003;0.0052;0.0102;0.0026;728.0;15.08;5.16;-35.94;291.15;-1.24;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648735;2022-03-22 11:02:00:729
0.0078;0.1965;9.8363;-0.0242;0.2171;9.8042;0.0319;-0.0127;0.003;0.0049;0.0092;0.0023;728.0;15.23;4.84;-36.47;291.24;-1.27;0.14;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648835;2022-03-22 11:02:00:829
0.0087;0.1974;9.8264;-0.0265;0.2178;9.8042;0.0319;-0.0213;0.0059;0.0055;0.0095;0.0023;728.0;15.23;4.84;-36.47;291.24;-1.27;0.14;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1648935;2022-03-22 11:02:00:929
0.0075;0.204;9.8336;-0.028;0.2191;9.8042;0.0382;-0.0227;-0.005;0.0055;0.0095;0.0023;728.0;15.43;4.67;-36.11;291.29;-1.28;0.16;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649036;2022-03-22 11:02:01:030
0.0075;0.204;9.8336;-0.0298;0.2206;9.8041;0.038;-0.0178;3.0E-4;0.0049;0.0098;0.0021;728.0;15.43;4.67;-36.11;291.29;-1.28;0.16;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649136;2022-03-22 11:02:01:130
0.0075;0.2043;9.8378;-0.0318;0.2222;9.8041;0.036;-0.0154;0.0017;0.0049;0.0099;0.0023;728.0;15.64;4.82;-35.74;290.11;-1.3;0.19;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649238;2022-03-22 11:02:01:232
0.0054;0.2013;9.836;-0.0335;0.2225;9.8041;0.0369;-0.0217;0.0015;0.0049;0.0093;0.0024;728.0;15.64;4.82;-35.74;290.11;-1.3;0.19;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649335;2022-03-22 11:02:01:329
0.0099;0.2007;9.836;-0.0333;0.2224;9.8041;0.0435;-0.0231;-0.0019;0.0049;0.0093;0.0024;728.0;15.6;4.71;-35.27;290.05;-1.3;0.2;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649435;2022-03-22 11:02:01:429
0.0099;0.2007;9.836;-0.0336;0.2238;9.804;0.0421;-0.0178;0.001;0.0058;0.0104;0.0026;728.0;15.6;4.71;-35.27;290.05;-1.3;0.2;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649536;2022-03-22 11:02:01:530
0.0084;0.2031;9.8363;-0.0336;0.2238;9.804;0.0421;-0.0178;0.001;0.0052;0.009;0.0023;728.0;15.6;4.44;-35.1;286.82;-1.31;0.2;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649635;2022-03-22 11:02:01:629
0.0063;0.2016;9.839;-0.0336;0.224;9.804;0.043;-0.0212;-5.0E-4;0.005;0.0087;0.0017;728.0;15.6;4.44;-35.1;286.82;-1.31;0.2;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649735;2022-03-22 11:02:01:729
0.0072;0.2028;9.8357;-0.0335;0.2238;9.804;0.0397;-0.0246;0.0062;0.005;0.0087;0.0017;728.0;15.53;4.22;-35.42;286.81;-1.31;0.2;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649835;2022-03-22 11:02:01:829
0.0072;0.2028;9.8357;-0.0327;0.2229;9.8041;0.0401;-0.0205;0.002;0.0052;0.0096;0.0023;728.0;15.53;4.22;-35.42;286.81;-1.31;0.2;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1649935;2022-03-22 11:02:01:929
0.0057;0.2019;9.833;-0.033;0.2231;9.8041;0.0424;-0.0215;9.0E-4;0.0037;0.0075;0.0017;728.0;15.47;4.26;-35.4;287.86;-1.3;0.19;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650036;2022-03-22 11:02:02:030
0.0021;0.2016;9.836;-0.0336;0.2226;9.8041;0.0366;-0.025;-0.0056;0.005;0.0075;0.002;728.0;15.47;4.26;-35.4;287.86;-1.3;0.19;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650136;2022-03-22 11:02:02:130
0.0069;0.2019;9.8333;-0.0336;0.2224;9.8041;0.0374;-0.0248;-0.0028;0.005;0.0075;0.002;728.0;15.53;4.07;-35.74;286.88;-1.3;0.2;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650236;2022-03-22 11:02:02:230
0.0069;0.2019;9.8333;-0.0295;0.2201;9.8041;0.0365;-0.0245;0.0037;0.0037;0.0053;0.0014;728.0;15.53;4.07;-35.74;286.88;-1.3;0.2;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650335;2022-03-22 11:02:02:329
0.0078;0.1974;9.8321;-0.0295;0.2201;9.8041;0.0365;-0.0245;0.0037;0.0053;0.0098;0.0026;728.0;15.81;4.07;-35.78;286.83;-1.29;0.17;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650437;2022-03-22 11:02:02:431
0.0054;0.198;9.8354;-0.0307;0.2203;9.8041;0.0381;-0.0187;0.0016;0.0018;0.0034;9.0E-4;728.0;15.81;4.07;-35.78;286.83;-1.29;0.17;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650535;2022-03-22 11:02:02:529
0.0057;0.1971;9.8333;-0.0276;0.2183;9.8042;0.0338;-0.0215;-4.0E-4;0.0018;0.0034;9.0E-4;728.0;16.01;4.26;-36.0;286.8;-1.28;0.16;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650635;2022-03-22 11:02:02:629
0.0057;0.1971;9.8333;-0.0214;0.2145;9.8043;0.0275;-0.0176;-3.0E-4;-2.0E-4;-2.0E-4;-3.0E-4;728.0;16.01;4.26;-36.0;286.8;-1.28;0.16;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650736;2022-03-22 11:02:02:730
0.0051;0.2019;9.8378;-0.0172;0.2127;9.8043;0.0226;-0.0115;0.0044;0.0011;0.0023;6.0E-4;728.0;16.07;4.35;-35.93;286.7;-1.24;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650835;2022-03-22 11:02:02:829
0.009;0.1992;9.8384;-0.0133;0.2103;9.8044;0.0235;-0.0099;0.0043;0.0027;0.0067;0.0011;728.0;16.07;4.35;-35.93;286.7;-1.24;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1650935;2022-03-22 11:02:02:929
0.0087;0.2031;9.8354;-0.0127;0.2103;9.8044;0.0256;-0.0111;-2.0E-4;0.0027;0.0067;0.0011;728.0;15.79;4.28;-35.66;286.65;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651036;2022-03-22 11:02:03:030
0.0087;0.2031;9.8354;-0.0127;0.2103;9.8044;0.0256;-0.0111;-2.0E-4;-8.0E-4;-5.0E-4;0.0;728.0;15.79;4.28;-35.66;286.65;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651135;2022-03-22 11:02:03:129
0.0054;0.1944;9.8381;-0.0083;0.2069;9.8045;0.0156;-0.0132;0.0027;-2.0E-4;-3.0E-4;-6.0E-4;728.0;16.14;4.35;-35.36;286.52;-1.21;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651235;2022-03-22 11:02:03:229
0.003;0.2007;9.8387;-0.0049;0.2048;9.8045;0.0098;-0.0039;-9.0E-4;0.0023;0.0047;9.0E-4;728.0;16.14;4.35;-35.36;286.52;-1.21;0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651335;2022-03-22 11:02:03:329
0.0093;0.1998;9.8333;-0.0061;0.2041;9.8045;0.0118;-0.0108;-0.0043;0.0023;0.0047;9.0E-4;728.0;16.01;4.29;-35.46;286.48;-1.19;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651436;2022-03-22 11:02:03:430
0.0093;0.1998;9.8333;-0.0079;0.2058;9.8045;0.0152;-0.0058;0.0013;0.0038;0.005;0.0014;728.0;16.01;4.29;-35.46;286.48;-1.19;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651535;2022-03-22 11:02:03:529
0.0069;0.2034;9.8366;-0.01;0.208;9.8044;0.0166;-0.0028;0.0024;0.0031;0.0052;0.0015;728.0;15.77;4.03;-35.21;286.54;-1.22;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651636;2022-03-22 11:02:03:630
0.0111;0.201;9.8345;-0.0112;0.2094;9.8044;0.0233;-0.011;-5.0E-4;0.0031;0.0052;0.0012;728.0;15.77;4.03;-35.21;286.54;-1.22;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651736;2022-03-22 11:02:03:730
0.009;0.1986;9.836;-0.0124;0.2102;9.8044;0.0213;-0.0094;0.0062;0.0031;0.0052;0.0012;728.0;15.68;3.86;-35.42;286.56;-1.22;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651835;2022-03-22 11:02:03:829
0.009;0.1986;9.836;-0.0124;0.2102;9.8044;0.0213;-0.0094;0.0062;0.0024;0.0066;0.0015;728.0;15.68;3.86;-35.42;286.56;-1.22;0.07;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1651935;2022-03-22 11:02:03:929
0.0045;0.1953;9.8351;-0.0143;0.21;9.8044;0.022;-0.0108;0.003;0.002;0.0053;8.0E-4;728.0;15.84;3.99;-35.55;286.65;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652035;2022-03-22 11:02:04:029
0.0021;0.1995;9.8393;-0.0133;0.2078;9.8044;0.025;-0.0114;-2.0E-4;-8.0E-4;5.0E-4;-5.0E-4;728.0;15.84;3.99;-35.55;286.65;-1.23;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652135;2022-03-22 11:02:04:129
0.0063;0.1938;9.836;-0.0103;0.2044;9.8045;0.0121;-0.0079;9.0E-4;-8.0E-4;5.0E-4;-5.0E-4;728.0;16.03;4.2;-35.62;286.57;-1.19;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652235;2022-03-22 11:02:04:229
0.0063;0.1938;9.836;-0.0059;0.2015;9.8046;0.0192;-0.0106;-8.0E-4;-8.0E-4;-2.0E-4;0.0;728.0;16.03;4.2;-35.62;286.57;-1.19;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652336;2022-03-22 11:02:04:330
0.006;0.1923;9.8333;-0.0031;0.1997;9.8046;0.0088;-0.008;-0.0035;5.0E-4;-9.0E-4;-2.0E-4;728.0;16.03;4.2;-35.79;286.49;-1.17;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652435;2022-03-22 11:02:04:429
0.0087;0.1854;9.8255;-0.0038;0.2003;9.8046;0.0063;0.0033;-0.0163;0.0078;0.0066;0.0017;728.0;16.03;4.2;-35.79;286.49;-1.17;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652536;2022-03-22 11:02:04:530
6.0E-4;0.2028;9.8324;-0.007;0.208;9.8044;0.0183;-0.0119;3.0E-4;0.0078;0.0066;0.0017;728.0;16.11;4.41;-35.85;286.5;-1.17;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652635;2022-03-22 11:02:04:629
6.0E-4;0.2028;9.8324;-0.007;0.208;9.8044;0.0183;-0.0119;3.0E-4;0.0073;0.0069;0.0023;728.0;16.11;4.41;-35.85;286.5;-1.17;0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652735;2022-03-22 11:02:04:729
0.0081;0.213;9.8393;-0.0096;0.2114;9.8044;0.019;-0.0177;-0.0087;0.0063;0.0058;0.0017;728.0;16.35;4.22;-35.79;286.65;-1.24;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652836;2022-03-22 11:02:04:830
0.0138;0.1992;9.8318;-0.012;0.2168;9.8042;0.0198;-0.0065;0.0056;0.0052;0.0076;0.0023;728.0;16.35;4.22;-35.79;286.65;-1.24;0.06;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1652936;2022-03-22 11:02:04:930
0.0078;0.1905;9.8333;-0.0138;0.2182;9.8042;0.0251;-0.0098;0.0043;0.0052;0.0076;0.0023;728.0;16.22;4.44;-35.68;286.75;-1.28;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653035;2022-03-22 11:02:05:029
0.0078;0.1905;9.8333;-0.0152;0.218;9.8042;0.0273;-0.0192;0.0029;0.004;0.0069;0.0017;728.0;16.22;4.44;-35.68;286.75;-1.28;0.08;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653135;2022-03-22 11:02:05:129
0.0114;0.2073;9.8351;-0.0153;0.2189;9.8042;0.0254;-0.0145;6.0E-4;0.0038;0.0064;0.0021;728.0;15.39;4.39;-35.57;287.81;-1.27;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653235;2022-03-22 11:02:05:229
0.0072;0.1878;9.8375;-0.0161;0.2193;9.8042;0.0211;-0.0054;0.0124;0.0034;0.0072;0.0015;728.0;15.39;4.39;-35.57;287.81;-1.27;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653335;2022-03-22 11:02:05:329
0.0051;0.2142;9.8417;-0.0161;0.2193;9.8042;0.0211;-0.0054;0.0124;0.0034;0.0072;0.0015;728.0;15.41;4.52;-35.44;291.15;-1.28;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653435;2022-03-22 11:02:05:429
0.0051;0.2142;9.8417;-0.0162;0.2176;9.8042;0.0259;-0.0188;0.0019;0.0037;0.0072;0.002;728.0;15.41;4.52;-35.44;291.15;-1.28;0.09;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653535;2022-03-22 11:02:05:529
0.0042;0.2001;9.8336;-0.0178;0.2177;9.8042;0.0279;-0.0241;2.0E-4;0.004;0.0058;0.0017;728.0;15.73;4.16;-35.59;286.76;-1.27;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653636;2022-03-22 11:02:05:630
0.0102;0.1989;9.8336;-0.0179;0.2179;9.8042;0.0309;-0.0179;0.0026;0.004;0.0052;0.0014;728.0;15.73;4.16;-35.59;286.76;-1.27;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653735;2022-03-22 11:02:05:729
0.0099;0.2013;9.8315;-0.0181;0.2189;9.8042;0.0235;-0.0085;-7.0E-4;0.004;0.0052;0.0014;728.0;16.26;4.54;-35.53;290.01;-1.28;0.11;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653835;2022-03-22 11:02:05:829
0.0099;0.2013;9.8315;-0.0191;0.2203;9.8042;0.0268;-0.0159;-0.0012;0.0053;0.0064;0.0018;728.0;16.26;4.54;-35.53;290.01;-1.28;0.11;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1653935;2022-03-22 11:02:05:929
0.0093;0.198;9.8378;-0.0185;0.2196;9.8042;0.0286;-0.0224;0.0024;0.0041;0.0058;0.0015;728.0;15.9;4.29;-35.59;286.8;-1.29;0.11;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654036;2022-03-22 11:02:06:030
0.0063;0.2049;9.8405;-0.0169;0.2188;9.8042;0.0242;-0.0152;0.005;0.0012;0.0017;3.0E-4;728.0;15.9;4.29;-35.59;286.8;-1.29;0.11;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654135;2022-03-22 11:02:06:129
0.0129;0.2067;9.8369;-0.0169;0.2188;9.8042;0.0242;-0.0152;0.005;0.0012;0.0017;3.0E-4;728.0;15.84;4.16;-35.44;286.69;-1.28;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654235;2022-03-22 11:02:06:229
0.0129;0.2067;9.8369;-0.0121;0.2156;9.8043;0.0194;-0.006;0.0039;-0.0011;-6.0E-4;-3.0E-4;728.0;15.84;4.16;-35.44;286.69;-1.28;0.1;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654336;2022-03-22 11:02:06:330
0.0075;0.1992;9.8393;-0.0069;0.2112;9.8044;0.0146;-0.0119;0.0025;-8.0E-4;-2.0E-4;-3.0E-4;728.0;15.88;3.96;-35.19;286.57;-1.23;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654436;2022-03-22 11:02:06:430
0.0099;0.204;9.8402;-0.0036;0.2084;9.8044;0.0121;-0.0083;-0.002;3.0E-4;-2.0E-4;-2.0E-4;728.0;15.88;3.96;-35.19;286.57;-1.23;0.04;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654536;2022-03-22 11:02:06:530
0.0105;0.1989;9.833;-0.0011;0.2073;9.8045;0.006;-0.0049;0.0041;3.0E-4;-2.0E-4;-2.0E-4;728.0;16.13;4.39;-35.21;286.5;-1.21;0.01;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654636;2022-03-22 11:02:06:630
0.0105;0.1989;9.833;0.0011;0.2058;9.8045;0.0078;-0.0054;4.0E-4;2.0E-4;-3.0E-4;0.0;728.0;16.13;4.39;-35.21;286.5;-1.21;0.01;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654736;2022-03-22 11:02:06:730
0.0114;0.204;9.8348;0.0031;0.2051;9.8045;0.0113;-0.0047;-0.0011;2.0E-4;-3.0E-4;0.0;728.0;16.13;4.14;-35.06;286.48;-1.2;-0.01;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654836;2022-03-22 11:02:06:830
0.0066;0.2055;9.8318;0.0041;0.2049;9.8045;0.0024;-5.0E-4;-0.0031;0.0;0.0;0.0;728.0;16.13;4.14;-35.06;286.48;-1.2;-0.01;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1654936;2022-03-22 11:02:06:930
0.0072;0.2061;9.8372;0.0041;0.2049;9.8045;0.0024;-5.0E-4;-0.0031;0.0;0.0;0.0;728.0;16.2;4.28;-35.32;286.46;-1.2;-0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655036;2022-03-22 11:02:07:030
0.0072;0.2061;9.8372;0.0045;0.205;9.8045;8.0E-4;0.0018;0.0059;-2.0E-4;0.0;-3.0E-4;728.0;16.2;4.28;-35.32;286.46;-1.2;-0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655136;2022-03-22 11:02:07:130
0.0099;0.2052;9.8381;0.0055;0.204;9.8045;0.0022;8.0E-4;0.0013;0.0;-6.0E-4;0.0;728.0;16.05;4.11;-35.1;286.44;-1.19;-0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655235;2022-03-22 11:02:07:229
0.0078;0.2043;9.8375;0.0067;0.2029;9.8045;0.0013;-0.0056;0.0034;-6.0E-4;-8.0E-4;-5.0E-4;728.0;16.05;4.11;-35.1;286.44;-1.19;-0.03;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655336;2022-03-22 11:02:07:330
0.0078;0.1965;9.8303;0.008;0.2027;9.8046;0.0036;0.0026;-0.0014;-6.0E-4;-8.0E-4;-5.0E-4;728.0;16.35;4.09;-35.25;286.42;-1.18;-0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655436;2022-03-22 11:02:07:430
0.0078;0.1965;9.8303;0.0081;0.2018;9.8046;-0.0044;7.0E-4;-1.0E-4;2.0E-4;-3.0E-4;-3.0E-4;728.0;16.35;4.09;-35.25;286.42;-1.18;-0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655535;2022-03-22 11:02:07:529
0.0093;0.204;9.8324;0.0068;0.2032;9.8045;0.0017;0.0017;-0.002;0.0014;0.0032;9.0E-4;728.0;15.64;4.24;-35.32;286.41;-1.18;-0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655636;2022-03-22 11:02:07:630
0.0108;0.1965;9.8351;0.0068;0.2032;9.8045;0.0017;0.0017;-0.002;2.0E-4;6.0E-4;2.0E-4;728.0;15.64;4.24;-35.32;286.41;-1.18;-0.05;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655735;2022-03-22 11:02:07:729
0.0081;0.2025;9.8396;0.004;0.2047;9.8045;0.0073;-0.0091;0.001;2.0E-4;6.0E-4;2.0E-4;728.0;15.68;4.46;-35.55;286.52;-1.2;-0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655835;2022-03-22 11:02:07:829
0.0081;0.2025;9.8396;0.0057;0.2039;9.8045;0.0048;-0.0023;0.0031;-2.0E-4;-5.0E-4;-3.0E-4;728.0;15.68;4.46;-35.55;286.52;-1.2;-0.02;2.0;55.87352;-4.292727;333.87;NaN;;53.64516;;0 / 20;1655936;2022-03-22 11:02:07:930
